ID,NED identifier or alternate ID,I/O,year,type,line,z_opt,ez_opt,z_line,ez_line,FWHM,eFWHM,SdV,eSdV,u,eu,reference,Comments,Literature L’ [K km/s pc2],Literature eL’ [K km/s pc2],Literature LIR(8-1000micron) [Lsun],Literature eLIR(8-1000micron) [Lsun],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,1,2006,SMG,12CO(1-0),3.349,0.001,-999,-999,-999,-999,0.13,99,1.2,-999,Hainline et al. (2006),,-999,-999,1.7E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,1,2011,SMG,12CO(1-0),3.349,0.001,3.3442,0.0009,580,143,0.143,0.03,1.2,-999,Riechers et al. (2011e),,"5,82E10",1.22E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,1,2003,SMG,12CO(4-3),3.349,0.001,3.346,0.0001,420,50,1.1,0.1,1.2,-999,Neri et al. (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,1,2006,SMG,12CO(4-3),3.349,0.001,3.346,0.001,400,45,1.1,0.2,1.2,-999,Tacconi et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,1,2010,SMG,12CO(6-5),3.349,0.001,-999,-999,390,45,1.8,0.3,1.2,-999,Engel et al. (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,0,2003,SMG ,12CO(9-8),3.349,0.001,-999,-999,-999,-999,1,99,1.2,-999,Neri et al. (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ09431+4700-H7,,0,2006,SMG ,12CO(9-8),3.349,0.001,-999,-999,-999,-999,0.9,99,1.2,-999,Tacconi et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSMOS_J100054+023436,COSMOS2328516,1,2008,SMG,12CO(2-1),4.547,0.002,-999,-999,360,-999,0.057,0.017,1,-999,Schinnerer et al. (2008)   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSMOS_J100054+023436,COSMOS2328516,1,2008,SMG,12CO(4-3),4.547,0.002,4.542,-999,1000,-999,0.66,0.12,1,-999,Schinnerer et al. (2008)   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AzTECJ100020.71+023518.2,AzTEC-3,0,2010,SMG,12CO(2-1),5.298,0.001,5.2979,0.0004,487,58,0.23,0.03,1,-999,Riechers et al. (2010),,5.84E+10,7.8E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AzTECJ100020.71+023518.2,AzTEC-3,0,2010,SMG,12CO(5-4),5.298,0.001,5.2979,0.0004,487,58,0.92,0.09,1,-999,Riechers et al. (2010),,3.7E+10,3.7E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AzTECJ100020.71+023518.2,AzTEC-3,0,2010,SMG,12CO(6-5),5.298,0.001,5.2979,0.0004,487,58,1.36,0.19,1,-999,Riechers et al. (2010),,3.82E+10,5.4E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ105141.31+571952.0,SDSSJ105141.39+571951.7,1,2013,SMG,12CO(2-1),1.21,0.01,1.2138,-999,625,50,2.5,0.19,1,-999,Bothwell et al. (2013),,4.8E+10,4E+09,4.37E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ105141.31+571952.0,SDSSJ105141.39+571951.7,0,2010,SMG,12CO(4-3),1.21,0.01,-999,-999,-999,-999,7.4,0.22,1,-999,Engel et al. (2010),SW+NE: 1.53+5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ105151.69+572636.0,Lock850.16,1,2013,SMG,12CO(2-1),1.602,-999,1.5973,-999,700,300,0.6,0.3,1,-999,Bothwell et al. (2013),,2E+10,1.1E+10,3.16E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ10524+5724,LE1100.08,0,2005,SMG,12CO(3-2)   ,3.036,0.001,-999,-999,-999,-999,1,99,1,-999,Greve et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ105227.58+572512.4,LE1100.16,1,2013,SMG,12CO(3-2)   ,2.142,-999,2.4432,-999,310,90,0.44,0.11,1,-999,Bothwell et al. (2013),,1.4E+10,3E+09,6.17E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ10523+5722,SMMJ105230.73+572209.5   LE1100.05,0,2005,SMG,12CO(3-2)   ,2.6011,0.001,-999,-999,-999,-999,0.6,99,1,-999,Greve et al. (2005),,,,7.94E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ10523+5722,SMMJ105230.73+572209.5   LE1100.05,0,2013,SMG,12CO(3-2)   ,2.6011,0.001,-999,-999,-999,-999,0.23,99,1,-999,Bothwell et al. (2013),,8E+09,99,7.94E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ105307.25+572430.9,SHADESJ105307+572431   Lockman38,1,2013,SMG,12CO(2-1),-999,-999,1.5237,-999,320,50,0.56,0.08,1,-999,Bothwell et al. (2010),two components: 0.51+0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12355+6215,AzGN15   SMMJ123549.44+621536.8  HDF76,1,2011,SMG,12CO(1-0),2.203,0.001,2.2015,0.0002,350,35,0.32,0.04,1,-999,Ivison et al. (2011),,-999,-999,4.79E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12355+6215,AzGN15   SMMJ123549.44+621536.8  HDF76,1,2006,SMG,12CO(3-2)   ,2.203,0.001,2.2022,0.001,638,65,1.6,0.2,1,-999,Tacconi et al. (2006),,-999,-999,4.79E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12355+6215,AzGN15   SMMJ123549.44+621536.8  HDF76,1,2013,SMG,12CO(3-2)   ,2.203,0.001,2.202,0.001,590,65,1.68,0.17,1,-999,Bothwell et al. (2013),,-999,-999,4.79E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12355+6215,AzGN15   SMMJ123549.44+621536.8  HDF76,0,2006,SMG,12CO(6-5),2.203,0.001,-999,-999,-999,-999,2.3,0.4,1,-999,Tacconi et al. (2006),,-999,-999,4.79E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12355+6215,AzGN15   SMMJ123549.44+621536.8  HDF76,0,2011,SMG,[CI]609,2.203,0.001,-999,-999,-999,-999,1.1,0.2,1,-999,Walter et al. (2011),,-999,-999,4.79E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12355+6215,AzGN15   SMMJ123549.44+621536.8  HDF76,0,2011,SMG,[CI]370,2.203,0.001,-999,-999,-999,-999,1,99,1,-999,Walter et al. (2011),,-999,99,4.79E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123555.14+620901.7,SMMJ123555.14+620901.7,1,2013,SMG,12CO(2-1),1.8642,-999,1.8643,-999,380,70,0.84,0.3,1,-999,Bothwell et al. (2013),,3.6E+10,1.1E+10,9.12E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12360+6210,SMMJ123600.10+621047.3   GOODSJ123600.15+621047.5  ,0,2005,SMG,12CO(3-2)   ,1.994,0.001,-999,-999,-999,-999,1.3,99,1,-999,Greve et al. (2005),,,,12.9,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12360+6210,SMMJ123600.10+621047.3   GOODSJ123600.15+621047.5  ,0,2013,SMG,12CO(3-2)   ,1.994,0.001,1.9941,-999,-999,-999,0.72,99,1,-999,Bothwell et al. (2013),,1.6E+10,99,12.83,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123606.85+621047.2,GOODSJ123606.85+621021.4,1,2013,SMG,12CO(3-2)   ,-999,-999,2.5054,-999,350,40,0.45,0.15,1,-999,Bothwell et al. (2013),,1.5E+10,5E+09,6.31E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123618.33+621550.5,HDF132   AzGN36 ,0,2010,SMG,12CO(4-3),-999,-999,1.996,-999,-999,-999,1.27,0.14,1,-999,Bothwell et al. (2010),two components: 0.77+0.55,,,7.76E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123618.33+621550.5,HDF132   AzGN36,0,2013,SMG,12CO(4-3),-999,-999,1.9964,-999,1320,120,1.5,0.2,1,-999,Bothwell et al. (2013),,1.8E+10,3E+09,7.76E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123618.87+621007.5,GN850.5,1,2013,SMG,12CO(3-2)   ,2.21,0.001,2.203,-999,270,90,0.28,0.1,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123621+621708,GN850.7,0,2013,SMG,12CO(4-3),-999,-999,1.9902,-999,-999,-999,0.41,99,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123629+621045,GOODSJ123629.13+621045.8,0,2013,SMG,12CO(2-1),-999,-999,1.013,-999,-999,-999,0.59,99,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123632.61+620800.1,SMMJ123632.61+620800.1,1,2013,SMG,12CO(3-2)   ,-999,-999,1.9938,-999,310,110,1.8,0.5,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN26,GOODSJ123634.53+621241.3    SMMJ123634+621241   HDF169  ,1,2008,SMG,12CO(2-1),1.219,-999,1.2234,0.0007,560,90,3.45,0.93,1,-999,Frayer et al. (2008),Pope+13: LIR=(4.6+/-1.8)E12,6.9E+10,1.9E+10,3.63E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN26,GOODSJ123634.53+621241.3    SMMJ123634+621241   HDF169  ,1,2010,SMG,12CO(4-3),1.219,-999,-999,-999,431,60,2.25,0.11,1,-999,Engel et al. (2010),Bothwell et al. (2013) quotes 1.5+-0.2 (wrong?),,,3.63E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN26,GOODSJ123634.53+621241.3    SMMJ123634+621241   HDF169  ,1,2010,SMG,[CII]158,1.219,-999,1.2224,-999,-999,-999,102.6,14.2,1,-999,Stacey et al. (2010),,,,3.63E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDF850.1,HDF850.1,1,2012,SMG,12CO(2-1),-999,-999,5.183,0.001,400,30,0.17,0.04,1.4,-999,Walter et al. (2012),,,,6.5E+12,1E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDF850.1,HDF850.1,1,2012,SMG,12CO(5-4),-999,-999,5.183,0.001,400,30,0.5,0.1,1.4,-999,Walter et al. (2012),,,,6.5E+12,1E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDF850.1,HDF850.1,1,2012,SMG,12CO(7-6),-999,-999,5.183,0.001,400,30,0.39,0.1,1.4,-999,Walter et al. (2012),,,,6.5E+12,1E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12371+6214NE,GOODSJ123707.21+621408.1   HDF242   GN19,1,2011,SMG,12CO(1-0),2.49,0.001,2.487,0.0005,109,22,0.09,0.02,1,-999,Ivison et al. (2011),,2.7E+10,6E+09,4.1E+12,8E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12371+6214NE,GOODSJ123707.21+621408.1   HDF242   GN19,1,2006,SMG,12CO(3-2)   ,2.49,0.001,2.49,0.001,430,60,0.32,0.09,1,-999,Tacconi et al. (2006),,,,4.1E+12,8E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12371+6214SW,GOODSJ123707.21+621408.1   HDF242   GN19,1,2011,SMG,12CO(1-0),2.49,0.001,2.49,0.001,355,30,0.12,0.02,1,-999,Ivison et al. (2011),,3.5E+10,6E+09,3.1E+12,6E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ12371+6214SW,GOODSJ123707.21+621408.1   HDF242   GN19,1,2006,SMG,12CO(3-2)   ,2.49,0.001,2.49,0.001,430,60,0.59,0.09,1,-999,Tacconi et al. (2006),,,,3.1E+12,6E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2010,SMG,12CO(1-0),4.06,0.002,4.055,0.02,670,-999,0.21,0.05,1,-999,Carilli et al. (2010),,1.4E+11,3E+10,1.2E+13,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2010,SMG,12CO(2-1),4.06,0.002,4.055,0.02,-999,-999,0.64,0.15,1,-999,Carilli et al. (2010),,,,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2011,SMG,12CO(2-1),4.06,0.002,4.0554,-999,679,88,0.87,0.088,1,-999,Carilli et al. (2011) ,,1.6E+11,2E+10,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2012,SMG,12CO(2-1),4.06,0.002,4.0548,-999,730,140,1,0.3,1,-999,Hodge et. al. (2012),,1.6E+11,5E+10,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2009,SMG,12CO(4-3),4.06,0.002,4.055,0.02,710,120,1.5,0.2,1,-999,Daddi et al. (2009),,,,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,0,2010,SMG,12CO(5-4),4.06,0.002,4.055,0.02,-999,-999,2.2,0.7,1,-999,Carilli et al. (2010),,,,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2010,SMG,12CO(6-5),4.06,0.002,4.055,0.02,665,50,1.8,0.2,1,-999,Carilli et al. (2010),,,,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711+622212,SMMJ123711.86+622212.6   GN20   AzGN01,1,2009,SMG,12CO(7-6),4.06,0.002,4.055,0.02,510,150,1.6,0.24,1,-999,Casey et al. (2009),,,,5E+12,5E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711.98+621325.7,GOODS J123711.98+621325.7   HDF254   RG J123711.34+621331.0,1,2013,SMG,12CO(3-2)   ,-999,-999,1.9951,-999,660,140,1.9,0.5,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123711.98+621325.7,GOODS J123711.98+621325.7   HDF254   RG J123711.34+621331.0,0,2010,SMG,12CO(4-3),-999,-999,1.996,0.001,-999,-999,0.63,0.09,1,-999,Bothwell et al. (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123712+621212,,0,2010,SMG,12CO(3-2)   ,2.9131,-999,-999,-999,-999,-999,0.2,99,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ123712.12+621322.2,SMMJ123712+621322,1,2013,SMG,12CO(3-2)   ,-999,-999,1.9964,-999,350,100,1.2,0.4,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ13120+4242,SMMJ13120+4242   SMMJ131201+424208 ,1,2006,SMG,12CO(1-0),3.405,0.001,3.408,0.004,1040,190,0.42,0.07,1,-999,Hainline et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ13120+4242,SMMJ13120+4242   SMMJ131201+424208 ,1,2011,SMG,12CO(1-0),3.405,0.001,3.4078,0.0014,1153,235,0.464,0.081,1,-999,Riechers et al. (2011e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
